city,businessName,phone,address,postcode,website,rating,reviewCount,source
Birmingham,A WEAVER ELECTRICAL LIMITED,,,B34 7LD,,,,powuk
Birmingham,AFH ELECTRICAL LIMITED,,,B64 5HJ,,,,powuk
Birmingham,A&S ELECTRICAL SERVICES (MIDLANDS) LIMITED,,,B94 5HW,,,,powuk
Birmingham,DESA ELECTRICAL LTD,,,B76 1NB,,,,powuk
Birmingham,HR ELECTRICS (UK) LTD,,,B42 2RG,,,,powuk
Birmingham,IA SOLUTIONS LIMITED,,,B98 7YZ,,,,powuk
Birmingham,MIDLANDS ECO INSTALLERS LTD,,,B23 7RJ,,,,powuk
Birmingham,HASLUCKS GREEN ELECTRICAL LIMITED,,,B90 3RQ,,,,powuk
Birmingham,O AND M ELECTRICAL SOLUTIONS LTD,,,B26 1AR,,,,powuk
Birmingham,LC ELECTRICAL & PROPERTY SERVICES LTD,,,B13 0HY,,,,powuk
Birmingham,J JONES ELECTRICAL & FACILITY SERVICES LIMITED,,,B44 8LS,,,,powuk
Birmingham,ORB FACILITIES MAINTENANCE LTD,,,B24 9ND,,,,powuk
Birmingham,O'NEILL ELECTRICAL LIMITED,,,B61 0DD,,,,powuk
Birmingham,EBS ELECTRICAL BUILDING SOLUTIONS LTD,,,B16 0JX,,,,powuk
Birmingham,TOPGRADE SECURITY SYSTEMS LIMITED,,,B67 7NA,,,,powuk
Birmingham,WALSALL ENERGY LTD,,,B70 6QG,,,,powuk
Birmingham,WELESKI LTD,,,B3 1RB,,,,powuk
Birmingham,APPLEBY ELECTRICAL (BIRMINGHAM) LTD,,,B36 9AD,,,,powuk
Birmingham,LAL'S ELECTRICAL & COMMS SERVICES LTD,,,B43 6HU,,,,powuk
Birmingham,MARK J ELECTRICAL LTD,,,B60 2BA,,,,powuk
Birmingham,RDW ELECTRICAL LTD,,,B62 9NR,,,,powuk
Birmingham,MARTRIX LIMITED,,,B98 0JT,,,,powuk
Birmingham,CENTRAL ELECTRICAL SERVICES (WIGGINTON) LTD,,,B79 9LH,,,,powuk
Birmingham,S TANK ELECTRICAL LTD,,,B20 1BJ,,,,powuk
Birmingham,ELECTRICAL MECHANICAL AND FABRICATION SERVICES LTD,,,B79 8PA,,,,powuk
Birmingham,JCM ASSOCIATES LIMITED,,,B27 6LG,,,,powuk
Birmingham,D2 ELECTRICAL SERVICES LIMITED,,,B10 9QR,,,,powuk
Birmingham,NEWEY ELECTRICS LTD,,,B96 6RW,,,,powuk
Birmingham,APEX ENERGY SOLUTION WORLDWIDE LTD,,,B70 6AS,,,,powuk
Birmingham,WILSON ELECTRICS (WM) LTD,,,B42 1SY,,,,powuk
Birmingham,EMPIRE ELECTRICAL CONTRACTORS LTD,,,B62 9BX,,,,powuk
Birmingham,TOTAL 1 ELECTRICAL SERVICES LIMITED,,,B67 7EX,,,,powuk
Birmingham,YSSP LTD,,,B90 4LE,,,,powuk
Birmingham,MAINLINE ELECTRICAL LTD,,,B25 8LA,,,,powuk
Birmingham,ELMBRIDGE ELECTRICAL CONTRACTORS LIMITED,,,B30 3JN,,,,powuk
Birmingham,S D HUGHES ELECTRICAL SOLAR PV LIMITED,,,B78 2BW,,,,powuk
Birmingham,WOLITERS LIMITED,,,B61 7BX,,,,powuk
Birmingham,NORTHERN SITE ELECTRICS LIMITED,,,B73 5HU,,,,powuk
Birmingham,ATC MAINTENANCE SERVICES LTD,,,B31 2LJ,,,,powuk
Birmingham,GRANT ENERGY LTD,,,B61 0BX,,,,powuk
Birmingham,JA GARDNER PROPERTY SERVICES LIMITED,,,B90 2JP,,,,powuk
Birmingham,PLANET CABLING LTD,,,B92 8DJ,,,,powuk
Birmingham,APPROVED SECURITY HOLDINGS LIMITED,,,B90 4LE,,,,powuk
Birmingham,CENTRAL CABLING LTD,,,B77 4GJ,,,,powuk
Birmingham,BLUNN ELECTRICAL LTD,,,B26 1BB,,,,powuk
Birmingham,2ND CITY ELECTRICS LTD.,,,B73 5EX,,,,powuk
Birmingham,BYRNE ELECTRICAL & BUILDING SERVICES LTD,,,B28 0RD,,,,powuk
Birmingham,RHENLAH PROPERTY SERVICES LTD,,,B74 3PW,,,,powuk
Birmingham,D.I.F.Y HOME IMPROVEMENTS LTD,,,B60 2PN,,,,powuk
Birmingham,M WOOLMAN SOLUTIONS LIMITED,,,B62 0AS,,,,powuk
Birmingham,UKZ SERVICES LTD,,,B11 2AA,,,,powuk
Birmingham,ELECTRIC MICK LTD,,,B37 6BE,,,,powuk
Birmingham,LEYDON ELECTRICAL LTD,,,B91 2EA,,,,powuk
Birmingham,SIMPLY ELECTRIX LTD,,,B21 0RW,,,,powuk
Birmingham,KSPARKS ELECTRICAL LIMITED,,,B23 6GD,,,,powuk
Birmingham,COVENTRY PAT TESTING LTD,,,B31 4SU,,,,powuk
Birmingham,ESTILO ELECTRICAL SERVICES LIMITED,,,B63 3HR,,,,powuk
Birmingham,C BRETTELL LTD,,,B47 5PX,,,,powuk
Birmingham,HI-LITE CONTRACTING LIMITED,,,B78 3TR,,,,powuk
Birmingham,CAMLEC AND SONS ELECTRICAL SERVICES LIMITED,,,B36 9SU,,,,powuk
Birmingham,S R ELECTRICAL SERVICES LIMITED,,,B61 7DN,,,,powuk
Birmingham,CHRIS ROBERTS PLUMBING & HEATING LIMITED,,,B79 7RB,,,,powuk
Birmingham,DANIEL BEST ELECTRICAL LTD,,,B15 1NP,,,,powuk
Birmingham,C.E.P SERVICES AND MAINTENANCE LTD,,,B63 3HB,,,,powuk
Birmingham,AKG ELECTRICAL CONTRACTORS MIDLANDS LTD,,,B79 7RB,,,,powuk
Birmingham,ELECSAFE TAMWORTH LIMITED,,,B77 1HB,,,,powuk
Birmingham,KORE ELECTRICAL SERVICES LIMITED,,,B78 1ND,,,,powuk
Birmingham,A4A LONDON LTD,,,B36 9JN,,,,powuk
Birmingham,GOOD DEXTER LIMITED,,,B79 9LB,,,,powuk
Birmingham,TOURT ELECTRICAL LIMITED,,,B72 1TX,,,,powuk
Birmingham,ABS TELECOMMUNICATIONS LIMITED,,,B94 6NS,,,,powuk
Birmingham,BH ELECTRICIAN LIMITED,,,B8 2QL,,,,powuk
Birmingham,ADA EDWARDS LIMITED,,,B42 1PT,,,,powuk
Birmingham,SRC ELECTRICAL SERVICES LTD,,,B29 5SY,,,,powuk
Birmingham,ANCO ELECTRICAL INSTALLATIONS LTD,,,B46 1HH,,,,powuk
Birmingham,MURPHY & SON INSTALLATIONS LTD,,,B38 9QA,,,,powuk
Birmingham,R.T. ELECTRICAL AND COMPUTING INSTALLATION LIMITED,,,B37 7DL,,,,powuk
Birmingham,ALIM ELECTRICAL SOLUTIONS LIMITED,,,B14 6DT,,,,powuk
Birmingham,GBIRMZ LTD.,,,B60 3PG,,,,powuk
Birmingham,SDT ELECTRICAL SERVICES LTD,,,B77 4RA,,,,powuk
Birmingham,ARB20 LTD,,,B76 9EE,,,,powuk
Birmingham,GOLDSTAR ELECTRICAL LIMITED,,,B13 0HY,,,,powuk
Birmingham,SHAUN ELECTRIC & AIR CONDITIONING SERVICES LIMITED,,,B11 4DA,,,,powuk
Birmingham,VIVID SOLAR STREET LIGHTING (MIDLANDS) LTD,,,B72 1UJ,,,,powuk
Birmingham,H.C.L ELECTRICAL LIMITED,,,B77 1PW,,,,powuk
Birmingham,LIGHTING DESIGN DIRECT LTD,,,B65 0EH,,,,powuk
Birmingham,D & R ELECTRICAL SOLUTIONS LTD,,,B13 0HY,,,,powuk
Birmingham,ELECTRICAL SERVICES SCH LTD,,,B74 3RL,,,,powuk
Birmingham,GUILD ELECTRICAL SERVICES LTD,,,B73 5LX,,,,powuk
Birmingham,I G INSTALLATIONS MIDLANDS LIMITED,,,B77 4QH,,,,powuk
Birmingham,JOHAL ELECTRICAL WORKS LIMITED,,,B71 2RS,,,,powuk
Birmingham,H.E.G. ENGINEERS LTD,,,B60 3LA,,,,powuk
Birmingham,MANTECH AUTOMATION LTD,,,B36 0EH,,,,powuk
Birmingham,S. BOGUE BATHROOMS LIMITED,,,B92 8AX,,,,powuk
Birmingham,DAMAND INSTALLS LTD,,,B50 4DT,,,,powuk
Birmingham,A-LECTRICAL SERVICES LTD,,,B24 9BP,,,,powuk
Birmingham,NIKO ELECTRICAL LTD,,,B68 0NU,,,,powuk
Birmingham,MIDLAND COMMERCIAL ELECTRICAL SYSTEMS LIMITED,,,B38 9EP,,,,powuk
Birmingham,ICN SYSTEMS LIMITED,,,B33 8BB,,,,powuk
Birmingham,SYNERGY ELECTRICS (MIDLANDS) LIMITED,,,B33 8BB,,,,powuk
Birmingham,K.C.HICKSON LIMITED,,,B66 2AY,,,,powuk
Birmingham,PETER WOODWARD ELECTRICAL CONTRACTING LTD,,,B77 2EH,,,,powuk
Birmingham,OAK LEAF ELECTRICAL SERVICES LIMITED,,,B98 8RH,,,,powuk
Birmingham,SCREED IT M&E LIMITED,,,B3 1PX,,,,powuk
Birmingham,ARCHER ELECTRICAL SERVICES LIMITED,,,B61 7DN,,,,powuk
Birmingham,CURRENT INSTALLS LTD,,,B50 4NP,,,,powuk
Birmingham,POWERFIX CONNECTIONS LIMITED,,,B46 1NW,,,,powuk
Birmingham,PANTHER INTELLIGENT HOME SOLUTIONS LIMITED,,,B71 1BA,,,,powuk
Birmingham,EV-PV LTD,,,B74 4AG,,,,powuk
Birmingham,INSIGNIA SERVICES LTD,,,B11 2JB,,,,powuk
Birmingham,TRITECH SOLUTIONS SECURITY FIRE ELECTRICAL LIMITED,,,B62 9JT,,,,powuk
Birmingham,MINERVA COMMUNICATIONS LIMITED,,,B61 8BA,,,,powuk
Birmingham,ARDEN ELECTRICAL INSTALLATIONS LTD,,,B93 9HU,,,,powuk
Birmingham,HALLMARK NETWORKING SOLUTIONS LTD,,,B26 2JL,,,,powuk
Birmingham,POWERSURJ ELECTRICAL SERVICES LIMITED,,,B42 2LX,,,,powuk
Birmingham,J. ELECTRICAL UK LIMITED,,,B45 9TA,,,,powuk
Birmingham,V-LECTRIC LIMITED,,,B79 7JS,,,,powuk
Birmingham,SUNLEC INTERNATIONAL LTD,,,B91 3DL,,,,powuk
Birmingham,SUSTAINABLE ELECTRICAL SOLUTIONS LTD,,,B26 2DR,,,,powuk
Birmingham,BIRMINGHAM BUILDING AND ROOFING CONTRACTORS LIMITED,,,B90 2PU,,,,powuk
Birmingham,B C JEAVONS LTD,,,B97 5PH,,,,powuk
Birmingham,KENROY ELECTRICS LIMITED,,,B70 6RR,,,,powuk
Birmingham,KIE ELECTRICAL LTD,,,B94 5LW,,,,powuk
Birmingham,KINGS FIRE & ELECTRICAL LIMITED,,,B36 9HN,,,,powuk
Birmingham,BOURNE ELECTRICAL ENGINEERS LIMITED,,,B90 4LE,,,,powuk
Birmingham,MCCOLGAN ELECTRICAL LIMITED,,,B90 2BP,,,,powuk
Birmingham,FLINKAR LIMITED,,,B10 0ED,,,,powuk
Birmingham,R D SERVICES LIMITED,,,B73 6RU,,,,powuk
Birmingham,AGW ELECTRICAL (SERVICES) LIMITED,,,B62 9JT,,,,powuk
Birmingham,HITACHI ENERGY UK LIMITED,,,B1 1TT,,,,powuk
Birmingham,GREEN-TECH ENERGY SOLUTIONS LTD,,,B28 9JP,,,,powuk
Birmingham,O.R. BUILDING SERVICES LIMITED,,,B93 0LN,,,,powuk
Birmingham,NEWEY PROPERTY LTD,,,B73 6BE,,,,powuk
Birmingham,HPI BUILDING PROPERTY SERVICES LIMITED,,,B8 2DH,,,,powuk
Birmingham,JD ELECTRICAL (BIRMINGHAM) LIMITED,,,B18 5EB,,,,powuk
Birmingham,P.H. ADAMS (ELECTRICAL CONTRACTORS) LIMITED,,,B24 9PN,,,,powuk
Birmingham,MONARCH ELECTRICAL CONTRACTORS LTD,,,B1 3AA,,,,powuk
Birmingham,JCE ELECTRICAL INSTALLATIONS LTD,,,B98 7GA,,,,powuk
Birmingham,YEOMANS ELECTRICAL LTD,,,B90 3LU,,,,powuk
Birmingham,CAA ELECTRICAL LTD,,,B94 5LW,,,,powuk
Birmingham,ECOTECH GROUP LIMITED,,,B12 0PR,,,,powuk
Birmingham,GD ELECTRICAL (LONDON) LIMITED,,,B90 3LU,,,,powuk
Birmingham,D.M.D DATA AND ELECTRICAL SERVICES LTD,,,B61 7AZ,,,,powuk
Birmingham,LEVEL PROTECTION LIMITED,,,B73 6AL,,,,powuk
Birmingham,ODE ELECTRICALS LTD,,,B14 5PB,,,,powuk
Birmingham,REUSE ELECTRICAL SERVICES LIMITED,,,B30 3JN,,,,powuk
Birmingham,A & R NETWORK SOLUTIONS LTD,,,B64 7QJ,,,,powuk
Birmingham,SEC MIDLANDS LTD,,,B42 2AB,,,,powuk
Birmingham,FIRST IN SERVICE LIMITED,,,B7 4PR,,,,powuk
Birmingham,RELUX CLADDING LTD,,,B70 6RG,,,,powuk
Birmingham,DGC ELECTRICAL SOLUTIONS LIMITED,,,B90 4UW,,,,powuk
Birmingham,WGR ELECTRICAL SERVICES LTD,,,B72 1TT,,,,powuk
Birmingham,JPB ELECTRICAL SERVICES LIMITED,,,B60 4BD,,,,powuk
Birmingham,A D BROOKES ELECTRICAL SERVICES LIMITED,,,B98 0PH,,,,powuk
Birmingham,NDS ELECTRICAL LIMITED,,,B79 7RB,,,,powuk
Birmingham,BETHELEC SERVICES LTD,,,B43 7HT,,,,powuk
Birmingham,N.E.E. (EXHIBITION ELECTRICS) LIMITED,,,B98 8BP,,,,powuk
Birmingham,PROPERTY HEIST LTD,,,B11 1SS,,,,powuk
Birmingham,SEATON HIRE LIMITED,,,B77 2LE,,,,powuk
Birmingham,GILMORE ELECTRICAL LIMITED,,,B77 4RP,,,,powuk
Birmingham,SYNERGY GROUP SERVICES LTD,,,B78 3HP,,,,powuk
Birmingham,HEATH INDUSTRIES LTD,,,B38 8SD,,,,powuk
Birmingham,JJD CONTRACTING LIMITED,,,B62 8DY,,,,powuk
Birmingham,A C V  ELEVATOR ELECTRICAL LIMITED,,,B79 7RB,,,,powuk
Birmingham,A M INSTALLATIONS (UK) LTD,,,B92 9LX,,,,powuk
Birmingham,RUBICOM ELECTRICAL LTD,,,B98 7RQ,,,,powuk
Birmingham,M.S SOLID CONSTRUCTION LTD,,,B71 1HF,,,,powuk
Birmingham,PARADISE ELECTRICAL INSTALLATION LTD,,,B14 6NQ,,,,powuk
Birmingham,SKY BUILDERS LTD,,,B8 3ES,,,,powuk
Birmingham,QI FLOORING LIMITED,,,B45 8FL,,,,powuk
Birmingham,P A ELECTRICAL (MIDLANDS) LIMITED,,,B74 3SY,,,,powuk
Birmingham,PRICE ELECTRICS (ELECTRICAL CONTRACTORS) LIMITED,,,B98 0QG,,,,powuk
Birmingham,MAPLE ELECTRICAL LTD,,,B11 2HA,,,,powuk
Birmingham,BK ELECTRICAL LTD,,,B94 6QW,,,,powuk
Birmingham,ID SECURITY SYSTEMS LIMITED,,,B7 5PA,,,,powuk
Birmingham,R M D ELECTRICAL LIMITED,,,B11 3BD,,,,powuk
Birmingham,IMPULSE ELECTRICS LTD,,,B20 2LU,,,,powuk
Birmingham,INSPIRELEC LTD,,,B45 8BL,,,,powuk
Birmingham,WARTON ELECTRICAL SERVICES LIMITED,,,B79 0JH,,,,powuk
Birmingham,RACK SOLUTIONS LIMITED,,,B26 2AL,,,,powuk
Birmingham,TRIVOLTAGE LTD,,,B63 1DQ,,,,powuk
Birmingham,FIRELIGHT DETECTION & ELECTRICAL SYSTEMS LTD,,,B90 4AA,,,,powuk
Birmingham,CORELEC LTD,,,B90 1SQ,,,,powuk
Birmingham,MCB ELECTRICAL SOLUTIONS LTD,,,B26 2SJ,,,,powuk
Birmingham,J. WALTON ELECTRICAL LTD,,,B90 2EL,,,,powuk
Birmingham,SPITFIRE MAINTENANCE LIMITED,,,B24 9QG,,,,powuk
Birmingham,REGENTCOMMS LIMITED,,,B92 9AD,,,,powuk
Birmingham,DUNBAVIN RAIL LTD,,,B31 2JH,,,,powuk
Birmingham,N D Z ELECTRICAL LTD,,,B15 1TH,,,,powuk
Birmingham,R. MCLAREN ELECTRICAL LTD,,,B14 6DN,,,,powuk
Birmingham,RPF ELECTRICAL SERVICES LTD,,,B38 8RA,,,,powuk
Birmingham,EQUINOX FM LIMITED,,,B77 1AF,,,,powuk
Birmingham,P S DIXON LTD,,,B43 5ES,,,,powuk
Birmingham,TICO ELECTRICAL INSTALLATIONS LTD,,,B73 5LT,,,,powuk
Birmingham,D AND A COMPLETE SERVICES LTD,,,B62 9EF,,,,powuk
Birmingham,OCTOPUS C LTD,,,B91 1SU,,,,powuk
Birmingham,ELITE AMP SOLUTIONS LTD,,,B19 2HN,,,,powuk
Birmingham,WYRE ELECTRICAL LIMITED,,,B44 8LS,,,,powuk
Birmingham,JAMES KITCHEN & ELECTRICAL INSTALLATIONS LTD,,,B64 6DP,,,,powuk
Birmingham,SAVE ECO LTD,,,B69 1AQ,,,,powuk
Birmingham,M.E.S. ELECTRICAL & SOLAR LIMITED,,,B92 9JX,,,,powuk
Birmingham,SOLIHULL ELECTRICAL SYSTEMS LTD.,,,B95 6HX,,,,powuk
Birmingham,C.E.W GROUP LIMITED,,,B28 9HW,,,,powuk
Birmingham,LB ELECTRICAL INSTALLATIONS LTD,,,B91 2LZ,,,,powuk
Birmingham,HAMPTON ELECTRICAL (UK) LTD,,,B94 6AB,,,,powuk
Birmingham,C C S ELECTRICAL SERVICES LIMITED,,,B91 1PW,,,,powuk
Birmingham,PROBE ELECTRICAL & AC LTD,,,B63 3HN,,,,powuk
Birmingham,GW FACILITIES SERVICES LTD,,,B46 3BP,,,,powuk
Birmingham,J.D. ELECTRICAL & MECHANICAL SERVICES LIMITED,,,B70 0BF,,,,powuk
Birmingham,T & D ELECTRICAL SERVICES LIMITED,,,B77 3QQ,,,,powuk
Birmingham,TAYLOR ELECTRICAL CONTROLS LIMITED,,,B77 1BB,,,,powuk
Birmingham,QADERI RAIL LTD,,,B12 8AF,,,,powuk
Birmingham,THE SITU GROUP LTD,,,B77 4RD,,,,powuk
Birmingham,REDFORDE LTD,,,B30 1DA,,,,powuk
Birmingham,SPECIALIST ELECTRICAL SYSTEMS LTD,,,B95 6HX,,,,powuk
Birmingham,PROSTAR ELECTRICAL LTD,,,B11 1PH,,,,powuk
Birmingham,DTB ELECTRICAL LIMITED,,,B97 5PQ,,,,powuk
Birmingham,POWER BROS LTD,,,B20 2QR,,,,powuk
Birmingham,GSTFIXZIE LTD,,,B8 3DD,,,,powuk
Birmingham,CHIEF MAINTENANCE & ELECTRICAL LTD,,,B63 2UZ,,,,powuk
Birmingham,ELYTE ELECTRICAL SERVICE LTD,,,B73 5EL,,,,powuk
Birmingham,M&G HOLDINGS (MIDLANDS) LTD,,,B27 7NX,,,,powuk
Birmingham,VOLTEX ELECTRICAL ENGINEERING SERVICES DS LTD,,,B94 5LW,,,,powuk
Birmingham,BAHRIA CONSULTING LTD,,,B25 8DX,,,,powuk
Birmingham,REDSS (UK) LTD,,,B91 2JF,,,,powuk
Birmingham,BARRIE BEARD LIMITED,,,B61 7ET,,,,powuk
Birmingham,MIDLANDS ELECTRICAL SYSTEMS LIMITED,,,B98 9HD,,,,powuk
Birmingham,ECOWIRE LIMITED,,,B76 1GW,,,,powuk
Birmingham,EMA ELECTRICAL LIMITED,,,B67 5NF,,,,powuk
Birmingham,BLACKWOOD ELECTRICAL SOLUTIONS LIMITED,,,B74 3QL,,,,powuk
Birmingham,KTM ELECTRICAL LTD,,,B72 1UJ,,,,powuk
Birmingham,THN ELECTRICALS LIMITED,,,B68 9SG,,,,powuk
Birmingham,BELGRAY BUILDING LTD,,,B90 3RT,,,,powuk
Birmingham,BELFRY ELECTRICAL SERVICES LTD,,,B74 3EB,,,,powuk
Birmingham,ELECTRODYNE LIMITED,,,B96 6HS,,,,powuk
Birmingham,SMALLWOOD ENGINEERING SOLUTIONS LTD,,,B47 5RB,,,,powuk
Birmingham,POWERCORE ELECTRIC LIMITED,,,B11 3LU,,,,powuk
Birmingham,ECOHOLIC ENERGY LIMITED,,,B90 3QU,,,,powuk
Birmingham,RYTON COMMUNICATIONS LTD,,,B15 1TH,,,,powuk
Birmingham,HEATHCOTE ELECTRICAL LTD,,,B79 7RB,,,,powuk
Birmingham,MLC SITE SERVICES LTD,,,B64 7BG,,,,powuk
Birmingham,KX ELECTRICAL CONTRACTORS LTD,,,B98 8LG,,,,powuk
Birmingham,SIMKINS & WOODWARD ELECTRICAL LIMITED,,,B72 1AF,,,,powuk
Birmingham,DLUX-PRO MAINTENANCE & CONSTRUCTION LTD,,,B14 4JD,,,,powuk
Leeds,G HOPWOOD ELECTRICAL CONTRACTORS LIMITED,,,LS29 0PD,,,,powuk
Leeds,F H P ELECTRICAL LIMITED,,,LS20 8NH,,,,powuk
Leeds,VELEC LTD,,,LS25 1HB,,,,powuk
Leeds,KHARAZM LTD,,,LS15 9EN,,,,powuk
Leeds,P H D ELECTRICAL SERVICES (LEEDS) LIMITED,,,LS28 6JP,,,,powuk
Leeds,ROHAN ELECTRICAL & MECHANICAL LIMITED,,,LS10 1NL,,,,powuk
Leeds,BLUE WIRE MECHANICAL & ELECTRICAL LTD,,,LS12 4JD,,,,powuk
Leeds,BREARLEY CONTRACTING LIMITED,,,LS13 4RT,,,,powuk
Leeds,SMC ELECTRICAL DIVISION LTD,,,LS25 6EQ,,,,powuk
Leeds,RIGTON ELECTRICAL LTD,,,LS17 0AE,,,,powuk
Leeds,L GREEN ELECTRICAL SOLUTIONS YORKSHIRE LTD,,,LS28 7QD,,,,powuk
Leeds,MORTON BROTHERS LIMITED,,,LS1 2HH,,,,powuk
Leeds,ASHFIELD ELECTRICAL CONTRACTING LTD,,,LS15 8TJ,,,,powuk
Leeds,SOWDEN ELECTRICAL SERVICES LIMITED,,,LS29 7RQ,,,,powuk
Leeds,NETWORK CCTV SYSTEMS LTD.,,,LS26 8LF,,,,powuk
Leeds,M. STOKER ELECTRICAL LTD,,,LS1 2JP,,,,powuk
Leeds,MKD ELECTRICAL LTD,,,LS14 6AW,,,,powuk
Leeds,DSEC LIMITED,,,LS28 6EY,,,,powuk
Leeds,DSI ILKLEY LIMITED,,,LS26 8RE,,,,powuk
Leeds,BJF ELECTRICAL SERVICES LIMITED,,,LS12 4JG,,,,powuk
Leeds,EQUILIBRIUM SOUTH WEST LTD,,,LS25 1NB,,,,powuk
Leeds,SMARTWIRED ELECTRICAL CONTRACTOR LIMITED,,,LS9 7DR,,,,powuk
Leeds,FORTH ELECTRICAL LIMITED,,,LS15 8BA,,,,powuk
Leeds,LEODIS ELECTRICAL LTD,,,LS6 3HA,,,,powuk
Leeds,ECO ELECTRICAL SERVICES (LEEDS) LIMITED,,,LS12 2LH,,,,powuk
Leeds,HALO ELECTRICAL SERVICES LIMITED,,,LS19 7RE,,,,powuk
Leeds,TOFTS ELECTRICAL LTD,,,LS28 7SD,,,,powuk
Leeds,ABW HEATING & ELECTRICAL LTD,,,LS16 7AS,,,,powuk
Leeds,EICA SERVICES LTD,,,LS25 1NB,,,,powuk
Leeds,ALFA ELECTRICAL LIMITED,,,LS17 7RF,,,,powuk
Leeds,REDLEY ELECTRICAL SERVICES LTD,,,LS25 1HB,,,,powuk
Leeds,RSK SOLUTIONS (LEEDS) LIMITED,,,LS28 9NA,,,,powuk
Leeds,FOZARD BUILDING CO LIMITED,,,LS17 7QR,,,,powuk
Leeds,GERALD CLIFF (ELECTRICAL CONTRACTORS) LIMITED,,,LS6 2LP,,,,powuk
Leeds,G3 LIGHTING DESIGN LIMITED,,,LS8 1AL,,,,powuk
Leeds,TND ELECTRICAL LTD,,,LS28 8LD,,,,powuk
Leeds,A & S ELECTRICAL HOLDINGS LIMITED,,,LS27 8JT,,,,powuk
Leeds,P R ELECTRICAL SERVICES LIMITED,,,LS24 9JH,,,,powuk
Leeds,REDLEC LIMITED,,,LS27 7RY,,,,powuk
Leeds,DURAVAULT LIMITED,,,LS25 7PZ,,,,powuk
Leeds,SECUR3 ELECTRICAL LTD,,,LS9 7BD,,,,powuk
Leeds,DATAFLOW NETWORKING INSTALLATIONS LIMITED,,,LS11 9RT,,,,powuk
Leeds,BERRY ELECTRICAL CONTRACTORS LTD,,,LS15 4JE,,,,powuk
Leeds,HUNT ENERGY GROUP LTD,,,LS28 5TW,,,,powuk
Leeds,SMART ELECTRICAL (UK) LTD.,,,LS25 6NB,,,,powuk
Leeds,ELECTRICAL POWER CONTROL SOLUTIONS LTD,,,LS22 4ET,,,,powuk
Leeds,J.A. RICHARDSON (ELECTRICAL) LIMITED,,,LS6 3BR,,,,powuk
Leeds,FORD CONTRACTING SERVICES LTD,,,LS18 5JU,,,,powuk
Leeds,R.H. ELECTRICAL LIMITED,,,LS15 4JX,,,,powuk
Leeds,EXPRESS PROJECTS LTD,,,LS11 8JH,,,,powuk
Leeds,PATH ENERGY LTD,,,LS1 2ND,,,,powuk
Leeds,S-WIRES ELECTRICAL LTD,,,LS20 8NH,,,,powuk
Leeds,ELECMET ELECTRICAL SOLUTIONS LTD,,,LS12 3UZ,,,,powuk
Leeds,HPS ELECTRICAL CONTRACTORS LTD,,,LS20 8NH,,,,powuk
Leeds,C & C ELECTRICAL GILDERSOME LTD.,,,LS27 7RZ,,,,powuk
Leeds,REACH ELECTRICAL LTD,,,LS17 6LN,,,,powuk
Leeds,S L ELECTRIC SERVICES LIMITED,,,LS11 8HA,,,,powuk
Leeds,ECO LIGHTING SOLUTIONS UK LTD,,,LS21 1RS,,,,powuk
Leeds,RCM ELECTRICAL LTD,,,LS25 7HU,,,,powuk
Leeds,G C ELECTRONICS LIMITED,,,LS25 5DR,,,,powuk
Leeds,FUTURE ELECTRICAL YORKSHIRE LTD,,,LS27 7QN,,,,powuk
Leeds,REDDISH ELECTRICAL COMPANY LIMITED,,,LS17 8DT,,,,powuk
Leeds,RDJA LIGHTING LTD,,,LS26 8NT,,,,powuk
Leeds,LRH ELECTRICAL LTD,,,LS25 1HB,,,,powuk
Leeds,SAPEC LIMITED,,,LS15 7AN,,,,powuk
Leeds,AEC ELECTRICAL CONTRACTORS LIMITED,,,LS25 1LL,,,,powuk
Leeds,MPH ELECTRICAL (HORSFORTH) LIMITED,,,LS18 5JJ,,,,powuk
Leeds,HECKONNER LIMITED,,,LS8 4EZ,,,,powuk
Leeds,BRIAN WALKER ELECTRICAL CONTRACTORS LIMITED,,,LS27 7AD,,,,powuk
Leeds,MATTLEC LIMITED,,,LS15 7QF,,,,powuk
Leeds,PRIMONT LTD,,,LS14 5NH,,,,powuk
Leeds,TEALE ELECTRICAL LTD,,,LS18 5EU,,,,powuk
Leeds,CRE ELECTRICAL CONTRACTORS LIMITED,,,LS26 0TL,,,,powuk
Leeds,LOCAL ELECTRICIAN SERVICES LTD,,,LS12 5AY,,,,powuk
Leeds,SANJABS TECHNICAL SOLUTIONS LIMITED,,,LS9 6LT,,,,powuk
Leeds,R PEARSON ELECTRICAL AND PLUMBING LTD,,,LS16 8DS,,,,powuk
Leeds,JC ELECTRICAL LEEDS LTD,,,LS19 7EW,,,,powuk
Leeds,SEC LIGHTING SERVICES TRADING LIMITED,,,LS1 2HJ,,,,powuk
Leeds,LUCID ELECTRICAL SERVICES LTD,,,LS16 7JE,,,,powuk
Leeds,ELM BUILDING SERVICE ENGINEERS LTD,,,LS27 7JQ,,,,powuk
Leeds,SWJ ELECTRICAL LTD,,,LS11 8LJ,,,,powuk
Leeds,RAM ELECTRICAL (LEEDS) LTD,,,LS15 9AA,,,,powuk
Leeds,K M D HOLDINGS LIMITED,,,LS15 8ZB,,,,powuk
Leeds,SOL-TEQ LIMITED,,,LS1 2RY,,,,powuk
Leeds,CUSTOM ELECTRICS LTD,,,LS28 8QY,,,,powuk
Leeds,S.ELECTRIX LTD,,,LS21 1RS,,,,powuk
